depth	node	alm	alm_self	regs	regs_self	membits	m10k	dsp	full	entity
0	|altsyncram_q824:auto_generated|	119.3	0.0	68.0	0.0	1048576	128	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM0|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated	altsyncram_q824
0	|altsyncram_mtv2:altsyncram1|	49.0	2.0	8.0	8.0	1048576	128	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM0|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated|altsyncram_mtv2:altsyncram1	altsyncram_mtv2
0	|decode_dla:decode4|	3.7	3.7	0.0	0.0	0	0	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM0|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated|altsyncram_mtv2:altsyncram1|decode_dla:decode4	decode_dla
0	|decode_dla:decode5|	4.0	4.0	0.0	0.0	0	0	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM0|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated|altsyncram_mtv2:altsyncram1|decode_dla:decode5	decode_dla
0	|mux_chb:mux6|	38.4	38.4	0.0	0.0	0	0	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM0|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated|altsyncram_mtv2:altsyncram1|mux_chb:mux6	mux_chb
0	|sld_mod_ram_rom:mgl_prim2|	70.4	59.4	60.0	47.0	0	0	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM0|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated|sld_mod_ram_rom:mgl_prim2	sld_mod_ram_rom
0	|sld_rom_sr:\ram_rom_logic_gen:name_gen:info_rom_sr|	11.0	11.0	13.0	13.0	0	0	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM0|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated|sld_mod_ram_rom:mgl_prim2|sld_rom_sr:\ram_rom_logic_gen:name_gen:info_rom_sr	sld_rom_sr
0	|spram:WORDRAM1|	117.8	0.0	64.0	0.0	1048576	128	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM1	spram
0	|spram_sz:spram_sz|	117.8	0.0	64.0	0.0	1048576	128	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM1|spram_sz:spram_sz	spram_sz
0	|altsyncram:altsyncram_component|	117.8	0.0	64.0	0.0	1048576	128	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM1|spram_sz:spram_sz|altsyncram:altsyncram_component	altsyncram
