depth	node	alm	alm_self	regs	regs_self	membits	m10k	dsp	full	entity
0	|MDROM:mdrom|	0.0	0.0	0.0	0.0	2048	1	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if|MDROM:mdrom	MDROM
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	2048	1	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if|MDROM:mdrom|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_m6p1:auto_generated|	0.0	0.0	0.0	0.0	2048	1	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if|MDROM:mdrom|altsyncram:altsyncram_component|altsyncram_m6p1:auto_generated	altsyncram_m6p1
0	|SHROM:shrom|	0.0	0.0	0.0	0.0	32768	4	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if|SHROM:shrom	SHROM
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	32768	4	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if|SHROM:shrom|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_e1h1:auto_generated|	0.0	0.0	0.0	0.0	32768	4	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if|SHROM:shrom|altsyncram:altsyncram_component|altsyncram_e1h1:auto_generated	altsyncram_e1h1
0	|S32X_VDP:S32X_VDP|	240.7	209.7	263.0	241.0	4096	1	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP	S32X_VDP
0	|VDPFIFO:fifo|	31.0	0.0	22.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo	VDPFIFO
0	|scfifo:scfifo_component|	31.0	0.0	22.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component	scfifo
0	|scfifo_erd1:auto_generated|	31.0	0.0	22.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component|scfifo_erd1:auto_generated	scfifo_erd1
0	|a_dpfifo_d1c1:dpfifo|	31.0	6.8	22.0	11.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component|scfifo_erd1:auto_generated|a_dpfifo_d1c1:dpfifo	a_dpfifo_d1c1
0	|altsyncram_etj1:FIFOram|	20.3	20.3	3.0	3.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component|scfifo_erd1:auto_generated|a_dpfifo_d1c1:dpfifo|altsyncram_etj1:FIFOram	altsyncram_etj1
0	|cntr_d2b:rd_ptr_msb|	1.0	1.0	2.0	2.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component|scfifo_erd1:auto_generated|a_dpfifo_d1c1:dpfifo|cntr_d2b:rd_ptr_msb	cntr_d2b
0	|cntr_e2b:wr_ptr|	1.5	1.5	3.0	3.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component|scfifo_erd1:auto_generated|a_dpfifo_d1c1:dpfifo|cntr_e2b:wr_ptr	cntr_e2b
0	|cntr_q27:usedw_counter|	1.5	1.5	3.0	3.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component|scfifo_erd1:auto_generated|a_dpfifo_d1c1:dpfifo|cntr_q27:usedw_counter	cntr_q27
0	|VDPPAL:pal|	0.0	0.0	0.0	0.0	4096	1	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPPAL:pal	VDPPAL
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	4096	1	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPPAL:pal|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_bln2:auto_generated|	0.0	0.0	0.0	0.0	4096	1	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPPAL:pal|altsyncram:altsyncram_component|altsyncram_bln2:auto_generated	altsyncram_bln2
0	|SH7604:MSH|	3991.2	137.8	3680.0	26.0	32768	4	6	|sys_top|emu:emu|S32X:S32X|SH7604:MSH	SH7604
0	|SH7604_BSC:bsc|	171.9	171.9	225.0	225.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_BSC:bsc	SH7604_BSC
0	|SH7604_CACHE:cache|	699.7	533.9	474.0	474.0	32768	4	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache	SH7604_CACHE
0	|CACHE_LRU:lru_a|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_a	CACHE_LRU
0	|altdpram:altdpram_component|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_a|altdpram:altdpram_component	altdpram
0	|dpram_ko12:auto_generated|	20.0	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_a|altdpram:altdpram_component|dpram_ko12:auto_generated	dpram_ko12
0	|CACHE_LRU:lru_b|	22.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_b	CACHE_LRU
0	|altdpram:altdpram_component|	22.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_b|altdpram:altdpram_component	altdpram
0	|dpram_ko12:auto_generated|	22.0	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_b|altdpram:altdpram_component|dpram_ko12:auto_generated	dpram_ko12
0	|decode_5la:wr_decode|	0.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_b|altdpram:altdpram_component|dpram_ko12:auto_generated|decode_5la:wr_decode	decode_5la
0	|mux_jfb:rd_mux|	2.0	2.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_b|altdpram:altdpram_component|dpram_ko12:auto_generated|mux_jfb:rd_mux	mux_jfb
0	|CACHE_RAM:ram0|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_RAM:ram0	CACHE_RAM
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_RAM:ram0|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_fhq1:auto_generated|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_RAM:ram0|altsyncram:altsyncram_component|altsyncram_fhq1:auto_generated	altsyncram_fhq1
0	|CACHE_RAM:ram1|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_RAM:ram1	CACHE_RAM
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_RAM:ram1|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_fhq1:auto_generated|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_RAM:ram1|altsyncram:altsyncram_component|altsyncram_fhq1:auto_generated	altsyncram_fhq1
0	|CACHE_RAM:ram2|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_RAM:ram2	CACHE_RAM
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_RAM:ram2|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_fhq1:auto_generated|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_RAM:ram2|altsyncram:altsyncram_component|altsyncram_fhq1:auto_generated	altsyncram_fhq1
0	|CACHE_RAM:ram3|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_RAM:ram3	CACHE_RAM
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_RAM:ram3|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_fhq1:auto_generated|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_RAM:ram3|altsyncram:altsyncram_component|altsyncram_fhq1:auto_generated	altsyncram_fhq1
0	|CACHE_TAG:tag0|	31.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag0	CACHE_TAG
0	|altdpram:altdpram_component|	31.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag0|altdpram:altdpram_component	altdpram
0	|dpram_0q12:auto_generated|	31.0	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag0|altdpram:altdpram_component|dpram_0q12:auto_generated	dpram_0q12
0	|decode_5la:wr_decode|	0.7	0.7	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag0|altdpram:altdpram_component|dpram_0q12:auto_generated|decode_5la:wr_decode	decode_5la
0	|mux_vgb:rd_mux|	10.4	10.4	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag0|altdpram:altdpram_component|dpram_0q12:auto_generated|mux_vgb:rd_mux	mux_vgb
0	|CACHE_TAG:tag1|	30.4	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag1	CACHE_TAG
0	|altdpram:altdpram_component|	30.4	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag1|altdpram:altdpram_component	altdpram
0	|dpram_0q12:auto_generated|	30.4	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag1|altdpram:altdpram_component|dpram_0q12:auto_generated	dpram_0q12
0	|decode_5la:wr_decode|	0.5	0.5	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag1|altdpram:altdpram_component|dpram_0q12:auto_generated|decode_5la:wr_decode	decode_5la
0	|mux_vgb:rd_mux|	9.7	9.7	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag1|altdpram:altdpram_component|dpram_0q12:auto_generated|mux_vgb:rd_mux	mux_vgb
0	|CACHE_TAG:tag2|	31.3	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag2	CACHE_TAG
0	|altdpram:altdpram_component|	31.3	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag2|altdpram:altdpram_component	altdpram
0	|dpram_0q12:auto_generated|	31.3	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag2|altdpram:altdpram_component|dpram_0q12:auto_generated	dpram_0q12
0	|decode_5la:wr_decode|	1.0	1.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag2|altdpram:altdpram_component|dpram_0q12:auto_generated|decode_5la:wr_decode	decode_5la
0	|mux_vgb:rd_mux|	10.3	10.3	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag2|altdpram:altdpram_component|dpram_0q12:auto_generated|mux_vgb:rd_mux	mux_vgb
0	|CACHE_TAG:tag3|	30.4	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag3	CACHE_TAG
0	|altdpram:altdpram_component|	30.4	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag3|altdpram:altdpram_component	altdpram
0	|dpram_0q12:auto_generated|	30.4	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag3|altdpram:altdpram_component|dpram_0q12:auto_generated	dpram_0q12
0	|decode_5la:wr_decode|	0.5	0.5	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag3|altdpram:altdpram_component|dpram_0q12:auto_generated|decode_5la:wr_decode	decode_5la
0	|mux_vgb:rd_mux|	9.9	9.9	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_TAG:tag3|altdpram:altdpram_component|dpram_0q12:auto_generated|mux_vgb:rd_mux	mux_vgb
0	|SH7604_DIVU:divu|	288.5	288.5	398.0	398.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_DIVU:divu	SH7604_DIVU
0	|SH7604_DMAC:dmac|	374.6	374.6	436.0	436.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_DMAC:dmac	SH7604_DMAC
0	|SH7604_FRT:frt|	89.7	89.7	103.0	103.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_FRT:frt	SH7604_FRT
0	|SH7604_INTC:intc|	148.2	148.2	152.0	152.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_INTC:intc	SH7604_INTC
0	|SH7604_MSBY:msby|	1.8	1.8	1.0	1.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_MSBY:msby	SH7604_MSBY
0	|SH7604_MULT:mult|	281.3	281.3	379.0	379.0	0	0	6	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_MULT:mult	SH7604_MULT
0	|SH7604_SCI:sci|	99.3	99.3	126.0	126.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_SCI:sci	SH7604_SCI
0	|SH7604_UBC:UBC|	92.5	92.5	249.0	249.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_UBC:UBC	SH7604_UBC
0	|SH7604_WDT:wdt|	28.5	28.5	32.0	32.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_WDT:wdt	SH7604_WDT
0	|SH_core:core|	1575.9	1480.2	1079.0	969.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core	SH_core
0	|SH2_regfile:regfile|	95.6	55.6	110.0	110.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile	SH2_regfile
0	|SH_regram:regramA|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile|SH_regram:regramA	SH_regram
0	|altdpram:altdpram_component|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile|SH_regram:regramA|altdpram:altdpram_component	altdpram
0	|dpram_1q12:auto_generated|	20.0	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile|SH_regram:regramA|altdpram:altdpram_component|dpram_1q12:auto_generated	dpram_1q12
0	|SH_regram:regramB|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile|SH_regram:regramB	SH_regram
0	|altdpram:altdpram_component|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile|SH_regram:regramB|altdpram:altdpram_component	altdpram
0	|dpram_1q12:auto_generated|	20.0	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile|SH_regram:regramB|altdpram:altdpram_component|dpram_1q12:auto_generated	dpram_1q12
0	|SH7604:SSH|	3975.2	109.0	3722.0	29.0	32768	4	6	|sys_top|emu:emu|S32X:S32X|SH7604:SSH	SH7604
0	|SH7604_BSC:bsc|	188.9	188.9	234.0	234.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_BSC:bsc	SH7604_BSC
0	|SH7604_CACHE:cache|	692.6	523.1	476.0	476.0	32768	4	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache	SH7604_CACHE
0	|CACHE_LRU:lru_a|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_LRU:lru_a	CACHE_LRU
0	|altdpram:altdpram_component|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_LRU:lru_a|altdpram:altdpram_component	altdpram
0	|dpram_ko12:auto_generated|	20.0	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_LRU:lru_a|altdpram:altdpram_component|dpram_ko12:auto_generated	dpram_ko12
0	|CACHE_LRU:lru_b|	23.3	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_LRU:lru_b	CACHE_LRU
0	|altdpram:altdpram_component|	23.3	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_LRU:lru_b|altdpram:altdpram_component	altdpram
0	|dpram_ko12:auto_generated|	23.3	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_LRU:lru_b|altdpram:altdpram_component|dpram_ko12:auto_generated	dpram_ko12
0	|decode_5la:wr_decode|	0.8	0.8	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_LRU:lru_b|altdpram:altdpram_component|dpram_ko12:auto_generated|decode_5la:wr_decode	decode_5la
0	|mux_jfb:rd_mux|	2.5	2.5	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_LRU:lru_b|altdpram:altdpram_component|dpram_ko12:auto_generated|mux_jfb:rd_mux	mux_jfb
0	|CACHE_RAM:ram0|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_RAM:ram0	CACHE_RAM
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_RAM:ram0|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_fhq1:auto_generated|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_RAM:ram0|altsyncram:altsyncram_component|altsyncram_fhq1:auto_generated	altsyncram_fhq1
0	|CACHE_RAM:ram1|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_RAM:ram1	CACHE_RAM
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_RAM:ram1|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_fhq1:auto_generated|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_RAM:ram1|altsyncram:altsyncram_component|altsyncram_fhq1:auto_generated	altsyncram_fhq1
0	|CACHE_RAM:ram2|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_RAM:ram2	CACHE_RAM
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_RAM:ram2|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_fhq1:auto_generated|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_RAM:ram2|altsyncram:altsyncram_component|altsyncram_fhq1:auto_generated	altsyncram_fhq1
0	|CACHE_RAM:ram3|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_RAM:ram3	CACHE_RAM
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_RAM:ram3|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_fhq1:auto_generated|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_RAM:ram3|altsyncram:altsyncram_component|altsyncram_fhq1:auto_generated	altsyncram_fhq1
0	|CACHE_TAG:tag0|	30.2	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag0	CACHE_TAG
0	|altdpram:altdpram_component|	30.2	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag0|altdpram:altdpram_component	altdpram
0	|dpram_0q12:auto_generated|	30.2	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag0|altdpram:altdpram_component|dpram_0q12:auto_generated	dpram_0q12
0	|decode_5la:wr_decode|	0.7	0.7	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag0|altdpram:altdpram_component|dpram_0q12:auto_generated|decode_5la:wr_decode	decode_5la
0	|mux_vgb:rd_mux|	9.5	9.5	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag0|altdpram:altdpram_component|dpram_0q12:auto_generated|mux_vgb:rd_mux	mux_vgb
0	|CACHE_TAG:tag1|	30.9	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag1	CACHE_TAG
0	|altdpram:altdpram_component|	30.9	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag1|altdpram:altdpram_component	altdpram
0	|dpram_0q12:auto_generated|	30.9	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag1|altdpram:altdpram_component|dpram_0q12:auto_generated	dpram_0q12
0	|decode_5la:wr_decode|	0.5	0.5	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag1|altdpram:altdpram_component|dpram_0q12:auto_generated|decode_5la:wr_decode	decode_5la
0	|mux_vgb:rd_mux|	10.4	10.4	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag1|altdpram:altdpram_component|dpram_0q12:auto_generated|mux_vgb:rd_mux	mux_vgb
0	|CACHE_TAG:tag2|	30.3	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag2	CACHE_TAG
0	|altdpram:altdpram_component|	30.3	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag2|altdpram:altdpram_component	altdpram
0	|dpram_0q12:auto_generated|	30.3	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag2|altdpram:altdpram_component|dpram_0q12:auto_generated	dpram_0q12
0	|decode_5la:wr_decode|	0.3	0.3	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag2|altdpram:altdpram_component|dpram_0q12:auto_generated|decode_5la:wr_decode	decode_5la
0	|mux_vgb:rd_mux|	10.0	10.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag2|altdpram:altdpram_component|dpram_0q12:auto_generated|mux_vgb:rd_mux	mux_vgb
0	|CACHE_TAG:tag3|	31.5	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag3	CACHE_TAG
0	|altdpram:altdpram_component|	31.5	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag3|altdpram:altdpram_component	altdpram
0	|dpram_0q12:auto_generated|	31.5	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_CACHE:cache|CACHE_TAG:tag3|altdpram:altdpram_component|dpram_0q12:auto_generated	dpram_0q12
