depth	node	alm	alm_self	regs	regs_self	membits	m10k	dsp	full	entity
0	|sigma_delta_dac:sd_r|	9.8	9.8	20.0	20.0	0	0	0	|sys_top|audio_out:audio_out|sigma_delta_dac:sd_r	sigma_delta_dac
0	|spdif:toslink|	30.2	30.2	60.0	60.0	0	0	0	|sys_top|audio_out:audio_out|spdif:toslink	spdif
0	|csync:csync_hdmi|	23.7	23.7	56.0	56.0	0	0	0	|sys_top|csync:csync_hdmi	csync
0	|csync:csync_vga|	23.3	23.3	55.0	55.0	0	0	0	|sys_top|csync:csync_vga	csync
0	|ddr_svc:ddr_svc|	31.4	31.4	157.0	157.0	0	0	0	|sys_top|ddr_svc:ddr_svc	ddr_svc
0	|emu:emu|	18619.4	340.0	22417.0	362.0	3456240	439	23	|sys_top|emu:emu	emu
0	|CART:cart|	190.7	84.3	156.0	70.0	8192	1	0	|sys_top|emu:emu|CART:cart	CART
0	|EPPROM_24CXX:E24CXX|	72.5	72.5	45.0	45.0	0	0	0	|sys_top|emu:emu|CART:cart|EPPROM_24CXX:E24CXX	EPPROM_24CXX
0	|spram:eeprom_ram|	33.8	0.0	41.0	0.0	8192	1	0	|sys_top|emu:emu|CART:cart|spram:eeprom_ram	spram
0	|spram_sz:spram_sz|	33.8	0.0	41.0	0.0	8192	1	0	|sys_top|emu:emu|CART:cart|spram:eeprom_ram|spram_sz:spram_sz	spram_sz
0	|altsyncram:altsyncram_component|	33.8	0.0	41.0	0.0	8192	1	0	|sys_top|emu:emu|CART:cart|spram:eeprom_ram|spram_sz:spram_sz|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_c524:auto_generated|	33.8	0.0	41.0	0.0	8192	1	0	|sys_top|emu:emu|CART:cart|spram:eeprom_ram|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_c524:auto_generated	altsyncram_c524
0	|altsyncram_hmv2:altsyncram1|	0.0	0.0	0.0	0.0	8192	1	0	|sys_top|emu:emu|CART:cart|spram:eeprom_ram|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_c524:auto_generated|altsyncram_hmv2:altsyncram1	altsyncram_hmv2
0	|sld_mod_ram_rom:mgl_prim2|	33.8	23.8	41.0	31.0	0	0	0	|sys_top|emu:emu|CART:cart|spram:eeprom_ram|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_c524:auto_generated|sld_mod_ram_rom:mgl_prim2	sld_mod_ram_rom
0	|sld_rom_sr:\ram_rom_logic_gen:name_gen:info_rom_sr|	10.0	10.0	10.0	10.0	0	0	0	|sys_top|emu:emu|CART:cart|spram:eeprom_ram|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_c524:auto_generated|sld_mod_ram_rom:mgl_prim2|sld_rom_sr:\ram_rom_logic_gen:name_gen:info_rom_sr	sld_rom_sr
0	|S32X:S32X|	9198.6	57.8	8543.0	1.0	104448	14	12	|sys_top|emu:emu|S32X:S32X	S32X
