depth	node	alm	alm_self	regs	regs_self	membits	m10k	dsp	full	entity
0	|T80_MCode:mcode|	334.2	334.2	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|T80pa:Z80|T80:u0|T80_MCode:mcode	T80_MCode
0	|T80_Reg:Regs|	134.2	134.2	131.0	131.0	0	0	0	|sys_top|emu:emu|gen:gen|T80pa:Z80|T80:u0|T80_Reg:Regs	T80_Reg
0	|VDP:vdp|	1242.7	974.6	1906.0	1906.0	3968	7	0	|sys_top|emu:emu|gen:gen|VDP:vdp	VDP
0	|dpram:CRAM|	0.0	0.0	0.0	0.0	576	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|dpram:CRAM	dpram
0	|dpram_dif:ram|	0.0	0.0	0.0	0.0	576	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|dpram:CRAM|dpram_dif:ram	dpram_dif
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	576	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|dpram:CRAM|dpram_dif:ram|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_d234:auto_generated|	0.0	0.0	0.0	0.0	576	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|dpram:CRAM|dpram_dif:ram|altsyncram:altsyncram_component|altsyncram_d234:auto_generated	altsyncram_d234
0	|dpram_dif:VSRAM|	0.0	0.0	0.0	0.0	704	2	0	|sys_top|emu:emu|gen:gen|VDP:vdp|dpram_dif:VSRAM	dpram_dif
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	704	2	0	|sys_top|emu:emu|gen:gen|VDP:vdp|dpram_dif:VSRAM|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_r434:auto_generated|	0.0	0.0	0.0	0.0	704	2	0	|sys_top|emu:emu|gen:gen|VDP:vdp|dpram_dif:VSRAM|altsyncram:altsyncram_component|altsyncram_r434:auto_generated	altsyncram_r434
0	|mlab:obj_line|	194.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_line	mlab
0	|altdpram:altdpram_component|	194.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_line|altdpram:altdpram_component	altdpram
0	|dpram_ou82:auto_generated|	194.0	160.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_line|altdpram:altdpram_component|dpram_ou82:auto_generated	dpram_ou82
0	|decode_tma:wr_decode|	8.0	8.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_line|altdpram:altdpram_component|dpram_ou82:auto_generated|decode_tma:wr_decode	decode_tma
0	|mux_dhb:rd_mux|	26.0	26.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_line|altdpram:altdpram_component|dpram_ou82:auto_generated|mux_dhb:rd_mux	mux_dhb
0	|mlab:obj_spinfo|	47.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_spinfo	mlab
0	|altdpram:altdpram_component|	47.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_spinfo|altdpram:altdpram_component	altdpram
0	|dpram_5092:auto_generated|	47.0	40.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_spinfo|altdpram:altdpram_component|dpram_5092:auto_generated	dpram_5092
0	|decode_5la:wr_decode|	1.0	1.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_spinfo|altdpram:altdpram_component|dpram_5092:auto_generated|decode_5la:wr_decode	decode_5la
0	|mux_5hb:rd_mux|	6.0	6.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_spinfo|altdpram:altdpram_component|dpram_5092:auto_generated|mux_5hb:rd_mux	mux_5hb
0	|mlab:obj_visinfo|	21.3	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_visinfo	mlab
0	|altdpram:altdpram_component|	21.3	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_visinfo|altdpram:altdpram_component	altdpram
0	|dpram_ku82:auto_generated|	21.3	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_visinfo|altdpram:altdpram_component|dpram_ku82:auto_generated	dpram_ku82
0	|decode_5la:wr_decode|	1.3	1.3	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|VDP:vdp|mlab:obj_visinfo|altdpram:altdpram_component|dpram_ku82:auto_generated|decode_5la:wr_decode	decode_5la
0	|obj_cache:OBJ_CACHE|	5.0	5.0	0.0	0.0	2688	4	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE	obj_cache
0	|dpram_dif:ram0|	0.0	0.0	0.0	0.0	1024	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE|dpram_dif:ram0	dpram_dif
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	1024	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE|dpram_dif:ram0|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_f534:auto_generated|	0.0	0.0	0.0	0.0	1024	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE|dpram_dif:ram0|altsyncram:altsyncram_component|altsyncram_f534:auto_generated	altsyncram_f534
0	|dpram_dif:ram1|	0.0	0.0	0.0	0.0	256	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE|dpram_dif:ram1	dpram_dif
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	256	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE|dpram_dif:ram1|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_f534:auto_generated|	0.0	0.0	0.0	0.0	256	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE|dpram_dif:ram1|altsyncram:altsyncram_component|altsyncram_f534:auto_generated	altsyncram_f534
0	|dpram_dif:ram2|	0.0	0.0	0.0	0.0	896	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE|dpram_dif:ram2	dpram_dif
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	896	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE|dpram_dif:ram2|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_f534:auto_generated|	0.0	0.0	0.0	0.0	896	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE|dpram_dif:ram2|altsyncram:altsyncram_component|altsyncram_f534:auto_generated	altsyncram_f534
0	|dpram_dif:ram3|	0.0	0.0	0.0	0.0	512	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE|dpram_dif:ram3	dpram_dif
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	512	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE|dpram_dif:ram3|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_f534:auto_generated|	0.0	0.0	0.0	0.0	512	1	0	|sys_top|emu:emu|gen:gen|VDP:vdp|obj_cache:OBJ_CACHE|dpram_dif:ram3|altsyncram:altsyncram_component|altsyncram_f534:auto_generated	altsyncram_f534
0	|dpram:ram68k_l|	9.0	0.0	2.0	0.0	262144	32	0	|sys_top|emu:emu|gen:gen|dpram:ram68k_l	dpram
0	|dpram_dif:ram|	9.0	0.0	2.0	0.0	262144	32	0	|sys_top|emu:emu|gen:gen|dpram:ram68k_l|dpram_dif:ram	dpram_dif
0	|altsyncram:altsyncram_component|	9.0	0.0	2.0	0.0	262144	32	0	|sys_top|emu:emu|gen:gen|dpram:ram68k_l|dpram_dif:ram|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_bf34:auto_generated|	9.0	0.8	2.0	2.0	262144	32	0	|sys_top|emu:emu|gen:gen|dpram:ram68k_l|dpram_dif:ram|altsyncram:altsyncram_component|altsyncram_bf34:auto_generated	altsyncram_bf34
0	|decode_8la:decode2|	2.2	2.2	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|dpram:ram68k_l|dpram_dif:ram|altsyncram:altsyncram_component|altsyncram_bf34:auto_generated|decode_8la:decode2	decode_8la
0	|decode_8la:decode3|	2.0	2.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|dpram:ram68k_l|dpram_dif:ram|altsyncram:altsyncram_component|altsyncram_bf34:auto_generated|decode_8la:decode3	decode_8la
0	|mux_ofb:mux4|	3.8	3.8	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|dpram:ram68k_l|dpram_dif:ram|altsyncram:altsyncram_component|altsyncram_bf34:auto_generated|mux_ofb:mux4	mux_ofb
0	|dpram:ram68k_u|	2.7	0.0	2.0	0.0	262144	32	0	|sys_top|emu:emu|gen:gen|dpram:ram68k_u	dpram
0	|dpram_dif:ram|	2.7	0.0	2.0	0.0	262144	32	0	|sys_top|emu:emu|gen:gen|dpram:ram68k_u|dpram_dif:ram	dpram_dif
0	|altsyncram:altsyncram_component|	2.7	0.0	2.0	0.0	262144	32	0	|sys_top|emu:emu|gen:gen|dpram:ram68k_u|dpram_dif:ram|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_bf34:auto_generated|	2.7	0.7	2.0	2.0	262144	32	0	|sys_top|emu:emu|gen:gen|dpram:ram68k_u|dpram_dif:ram|altsyncram:altsyncram_component|altsyncram_bf34:auto_generated	altsyncram_bf34
0	|decode_8la:decode2|	2.0	2.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|dpram:ram68k_u|dpram_dif:ram|altsyncram:altsyncram_component|altsyncram_bf34:auto_generated|decode_8la:decode2	decode_8la
0	|dpram:ramZ80|	0.0	0.0	0.0	0.0	65536	8	0	|sys_top|emu:emu|gen:gen|dpram:ramZ80	dpram
0	|dpram_dif:ram|	0.0	0.0	0.0	0.0	65536	8	0	|sys_top|emu:emu|gen:gen|dpram:ramZ80|dpram_dif:ram	dpram_dif
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	65536	8	0	|sys_top|emu:emu|gen:gen|dpram:ramZ80|dpram_dif:ram|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_rb34:auto_generated|	0.0	0.0	0.0	0.0	65536	8	0	|sys_top|emu:emu|gen:gen|dpram:ramZ80|dpram_dif:ram|altsyncram:altsyncram_component|altsyncram_rb34:auto_generated	altsyncram_rb34
0	|dpram:vram|	26.8	0.0	5.0	0.0	524288	64	0	|sys_top|emu:emu|gen:gen|dpram:vram	dpram
0	|dpram_dif:ram|	26.8	0.0	5.0	0.0	524288	64	0	|sys_top|emu:emu|gen:gen|dpram:vram|dpram_dif:ram	dpram_dif
0	|altsyncram:altsyncram_component|	26.8	0.0	5.0	0.0	524288	64	0	|sys_top|emu:emu|gen:gen|dpram:vram|dpram_dif:ram|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_cf34:auto_generated|	26.8	1.0	5.0	5.0	524288	64	0	|sys_top|emu:emu|gen:gen|dpram:vram|dpram_dif:ram|altsyncram:altsyncram_component|altsyncram_cf34:auto_generated	altsyncram_cf34
0	|decode_dla:decode2|	3.8	3.8	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|dpram:vram|dpram_dif:ram|altsyncram:altsyncram_component|altsyncram_cf34:auto_generated|decode_dla:decode2	decode_dla
0	|decode_dla:decode3|	3.8	3.8	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|dpram:vram|dpram_dif:ram|altsyncram:altsyncram_component|altsyncram_cf34:auto_generated|decode_dla:decode3	decode_dla
0	|mux_tfb:mux4|	18.0	18.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|dpram:vram|dpram_dif:ram|altsyncram:altsyncram_component|altsyncram_cf34:auto_generated|mux_tfb:mux4	mux_tfb
0	|fx68k:M68K|	2097.9	148.4	1503.0	238.0	39584	6	0	|sys_top|emu:emu|gen:gen|fx68k:M68K	fx68k
0	|busArbiter:busArbiter|	12.3	12.3	13.0	13.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|busArbiter:busArbiter	busArbiter
0	|busControl:busControl|	22.1	22.1	19.0	19.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|busControl:busControl	busControl
0	|excUnit:excUnit|	1426.4	1161.3	1160.0	1012.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|excUnit:excUnit	excUnit
0	|dataIo:dataIo|	24.3	24.3	58.0	58.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|excUnit:excUnit|dataIo:dataIo	dataIo
0	|fx68kAlu:alu|	229.3	173.6	90.0	90.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|excUnit:excUnit|fx68kAlu:alu	fx68kAlu
0	|aluCorf:aluCorf|	14.8	14.8	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|excUnit:excUnit|fx68kAlu:alu|aluCorf:aluCorf	aluCorf
0	|aluGetOp:aluGetOp|	10.5	10.5	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|excUnit:excUnit|fx68kAlu:alu|aluGetOp:aluGetOp	aluGetOp
0	|aluShifter:shifter|	3.1	3.1	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|excUnit:excUnit|fx68kAlu:alu|aluShifter:shifter	aluShifter
0	|ccrTable:ccrTable|	6.0	6.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|excUnit:excUnit|fx68kAlu:alu|ccrTable:ccrTable	ccrTable
0	|rowDecoder:rowDecoder|	20.8	20.8	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|excUnit:excUnit|fx68kAlu:alu|rowDecoder:rowDecoder	rowDecoder
0	|onehotEncoder4:dcrDecoder|	4.0	4.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|excUnit:excUnit|onehotEncoder4:dcrDecoder	onehotEncoder4
0	|pren:rmPren|	7.3	7.3	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|excUnit:excUnit|pren:rmPren	pren
0	|irdDecode:irdDecode|	14.5	13.4	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|irdDecode:irdDecode	irdDecode
0	|onehotEncoder4:irdLines|	1.2	1.2	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|irdDecode:irdDecode|onehotEncoder4:irdLines	onehotEncoder4
0	|microToNanoAddr:microToNanoAddr|	7.3	7.3	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|microToNanoAddr:microToNanoAddr	microToNanoAddr
0	|nDecoder3:nDecoder|	28.9	28.9	60.0	60.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|nDecoder3:nDecoder	nDecoder3
0	|nanoRom:nanoRom|	0.0	0.0	0.0	0.0	22176	4	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|nanoRom:nanoRom	nanoRom
0	|altsyncram:nRam_rtl_0|	0.0	0.0	0.0	0.0	22176	4	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|nanoRom:nanoRom|altsyncram:nRam_rtl_0	altsyncram
0	|altsyncram_p2d1:auto_generated|	0.0	0.0	0.0	0.0	22176	4	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|nanoRom:nanoRom|altsyncram:nRam_rtl_0|altsyncram_p2d1:auto_generated	altsyncram_p2d1
0	|sequencer:sequencer|	39.8	39.8	13.0	13.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|sequencer:sequencer	sequencer
0	|uRom:uRom|	0.0	0.0	0.0	0.0	17408	2	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|uRom:uRom	uRom
0	|altsyncram:uRam_rtl_0|	0.0	0.0	0.0	0.0	17408	2	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|uRom:uRom|altsyncram:uRam_rtl_0	altsyncram
0	|altsyncram_bmc1:auto_generated|	0.0	0.0	0.0	0.0	17408	2	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|uRom:uRom|altsyncram:uRam_rtl_0|altsyncram_bmc1:auto_generated	altsyncram_bmc1
0	|uaddrDecode:uaddrDecode|	397.7	6.5	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|uaddrDecode:uaddrDecode	uaddrDecode
0	|onehotEncoder4:irLineDecod|	2.6	2.6	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|uaddrDecode:uaddrDecode|onehotEncoder4:irLineDecod	onehotEncoder4
0	|pla_lined:pla_lined|	388.5	388.5	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|fx68k:M68K|uaddrDecode:uaddrDecode|pla_lined:pla_lined	pla_lined
0	|genesis_fm_lpf:fm_lpf_l|	54.2	0.0	60.0	0.0	0	0	3	|sys_top|emu:emu|gen:gen|genesis_fm_lpf:fm_lpf_l	genesis_fm_lpf
0	|iir_2nd_order:fm2|	54.2	54.2	60.0	60.0	0	0	3	|sys_top|emu:emu|gen:gen|genesis_fm_lpf:fm_lpf_l|iir_2nd_order:fm2	iir_2nd_order
0	|genesis_fm_lpf:fm_lpf_r|	56.5	0.0	60.0	0.0	0	0	3	|sys_top|emu:emu|gen:gen|genesis_fm_lpf:fm_lpf_r	genesis_fm_lpf
0	|iir_2nd_order:fm2|	56.5	56.5	60.0	60.0	0	0	3	|sys_top|emu:emu|gen:gen|genesis_fm_lpf:fm_lpf_r|iir_2nd_order:fm2	iir_2nd_order
0	|genesis_lpf:lpf_left|	47.5	9.3	43.0	0.0	0	0	2	|sys_top|emu:emu|gen:gen|genesis_lpf:lpf_left	genesis_lpf
0	|iir_1st_order:lpf6db|	38.2	38.2	43.0	43.0	0	0	2	|sys_top|emu:emu|gen:gen|genesis_lpf:lpf_left|iir_1st_order:lpf6db	iir_1st_order
0	|genesis_lpf:lpf_right|	46.4	7.9	44.0	0.0	0	0	2	|sys_top|emu:emu|gen:gen|genesis_lpf:lpf_right	genesis_lpf
0	|iir_1st_order:lpf6db|	38.6	38.6	44.0	44.0	0	0	2	|sys_top|emu:emu|gen:gen|genesis_lpf:lpf_right|iir_1st_order:lpf6db	iir_1st_order
0	|jt12:fm|	988.0	0.0	2942.0	0.0	5994	5	1	|sys_top|emu:emu|gen:gen|jt12:fm	jt12
0	|jt12_top:u_jt12|	988.0	41.0	2942.0	0.0	5994	5	1	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12	jt12_top
0	|jt12_acc:gen_pcm_acc.accumulator_block[0].u_acc|	30.0	18.2	47.0	25.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_acc:gen_pcm_acc.accumulator_block[0].u_acc	jt12_acc
0	|jt12_single_acc:u_acc|	11.7	11.7	22.0	22.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_acc:gen_pcm_acc.accumulator_block[0].u_acc|jt12_single_acc:u_acc	jt12_single_acc
0	|jt12_acc:gen_pcm_acc.accumulator_block[1].u_acc|	30.8	17.9	48.0	26.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_acc:gen_pcm_acc.accumulator_block[1].u_acc	jt12_acc
0	|jt12_single_acc:u_acc|	12.8	12.8	22.0	22.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_acc:gen_pcm_acc.accumulator_block[1].u_acc|jt12_single_acc:u_acc	jt12_single_acc
0	|jt12_acc:gen_pcm_acc.accumulator_block[2].u_acc|	28.5	17.3	48.0	25.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_acc:gen_pcm_acc.accumulator_block[2].u_acc	jt12_acc
0	|jt12_single_acc:u_acc|	10.9	10.9	23.0	23.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_acc:gen_pcm_acc.accumulator_block[2].u_acc|jt12_single_acc:u_acc	jt12_single_acc
0	|jt12_acc:gen_pcm_acc.accumulator_block[4].u_acc|	28.5	17.6	46.0	25.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_acc:gen_pcm_acc.accumulator_block[4].u_acc	jt12_acc
0	|jt12_single_acc:u_acc|	10.9	10.9	21.0	21.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_acc:gen_pcm_acc.accumulator_block[4].u_acc|jt12_single_acc:u_acc	jt12_single_acc
0	|jt12_acc:gen_pcm_acc.accumulator_block[5].u_acc|	28.5	17.6	47.0	25.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_acc:gen_pcm_acc.accumulator_block[5].u_acc	jt12_acc
0	|jt12_single_acc:u_acc|	10.9	10.9	22.0	22.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_acc:gen_pcm_acc.accumulator_block[5].u_acc|jt12_single_acc:u_acc	jt12_single_acc
0	|jt12_acc:gen_pcm_acc.accumulator_block[6].u_acc|	33.9	17.2	50.0	25.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_acc:gen_pcm_acc.accumulator_block[6].u_acc	jt12_acc
0	|jt12_single_acc:u_acc|	14.7	14.7	25.0	25.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_acc:gen_pcm_acc.accumulator_block[6].u_acc|jt12_single_acc:u_acc	jt12_single_acc
0	|jt12_dout:u_dout|	1.0	1.0	3.0	3.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_dout:u_dout	jt12_dout
0	|jt12_eg:u_eg|	266.4	21.1	437.0	52.0	50	1	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg	jt12_eg
0	|altshift_taps:eg_V_rtl_0|	6.9	0.0	7.0	0.0	50	1	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|altshift_taps:eg_V_rtl_0	altshift_taps
0	|shift_taps_tfv:auto_generated|	6.9	3.4	7.0	3.0	50	1	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|altshift_taps:eg_V_rtl_0|shift_taps_tfv:auto_generated	shift_taps_tfv
0	|altsyncram_4r91:altsyncram5|	0.0	0.0	0.0	0.0	50	1	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|altshift_taps:eg_V_rtl_0|shift_taps_tfv:auto_generated|altsyncram_4r91:altsyncram5	altsyncram_4r91
0	|cntr_rhf:cntr1|	3.5	3.5	4.0	4.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|altshift_taps:eg_V_rtl_0|shift_taps_tfv:auto_generated|cntr_rhf:cntr1	cntr_rhf
0	|jt12_eg_cnt:u_egcnt|	9.5	9.5	25.0	25.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|jt12_eg_cnt:u_egcnt	jt12_eg_cnt
0	|jt12_eg_comb:u_comb|	84.1	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|jt12_eg_comb:u_comb	jt12_eg_comb
0	|jt12_eg_ctrl:u_ctrl|	9.7	9.7	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|jt12_eg_comb:u_comb|jt12_eg_ctrl:u_ctrl	jt12_eg_ctrl
0	|jt12_eg_final:u_final|	20.7	20.7	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|jt12_eg_comb:u_comb|jt12_eg_final:u_final	jt12_eg_final
0	|jt12_eg_pure:u_pure|	26.7	26.7	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|jt12_eg_comb:u_comb|jt12_eg_pure:u_pure	jt12_eg_pure
0	|jt12_eg_step:u_step|	24.8	24.8	0.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|jt12_eg_comb:u_comb|jt12_eg_step:u_step	jt12_eg_step
0	|jt12_sh:u_cntsh|	0.7	0.7	24.0	24.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|jt12_sh:u_cntsh	jt12_sh
0	|jt12_sh_rst:u_egsh|	105.3	105.3	211.0	211.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|jt12_sh_rst:u_egsh	jt12_sh_rst
0	|jt12_sh_rst:u_egstate|	36.8	36.8	72.0	72.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|jt12_sh_rst:u_egstate	jt12_sh_rst
0	|jt12_sh_rst:u_konsh|	0.0	0.0	25.0	25.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|jt12_sh_rst:u_konsh	jt12_sh_rst
0	|jt12_sh_rst:u_ssg_inv|	0.3	0.3	21.0	21.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_eg:u_eg|jt12_sh_rst:u_ssg_inv	jt12_sh_rst
0	|jt12_lfo:gen_lfo.u_lfo|	10.2	10.2	16.0	16.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_lfo:gen_lfo.u_lfo	jt12_lfo
0	|jt12_mmr:u_mmr|	186.0	47.2	1432.0	134.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_mmr:u_mmr	jt12_mmr
0	|jt12_div:u_div|	13.5	13.5	27.0	27.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_mmr:u_mmr|jt12_div:u_div	jt12_div
0	|jt12_reg:u_reg|	125.3	28.4	1271.0	12.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_mmr:u_mmr|jt12_reg:u_reg	jt12_reg
0	|jt12_csr:u_csr0|	22.0	2.0	528.0	0.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_csr:u_csr0	jt12_csr
0	|jt12_sh_rst:u_regch|	20.0	20.0	528.0	528.0	0	0	0	|sys_top|emu:emu|gen:gen|jt12:fm|jt12_top:u_jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_csr:u_csr0|jt12_sh_rst:u_regch	jt12_sh_rst
